review_id,user_name,sentiment_confidence,negative_reason,negative_reason_confidence,airline_name,review_text,thumbup_count,review_coordinates,review_timestamp,review_city,user_timezone
569915992303730689,sbanoub,1,Customer Service Issue,1,Emirates,been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,1,,23/2/2015 9:45,"ÜT: 34.078171,-118.285555",Pacific Time (US & Canada)
567761193138671616,GainesJohnson,0.6458,Flight Booking Problems,0.3333,Qatar Airways,Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.,0,,17/2/2015 11:03,"Charlottesville, Virginia",Central Time (US & Canada)
569567252363812864,helmsdanielle10,1,Customer Service Issue,1,Qatar Airways,your service in Philly is unacceptable. Look into better service a yr old shouldnt have a hard time http://t.co/WDAKTmrMj,0,,22/2/2015 10:39,,
567823510245236739,karalynnholt,1,Customer Service Issue,1,Emirates,we showed up to our flight several hours early. Tried to call &amp; was on hold min b/f call disconnected.,1,,17/2/2015 15:10,San Antonio,Central Time (US & Canada)
569468823625027586,seb749,0.6788,,0,Emirates,need help. Never got tickets. Conf #ggqzqd,0,,22/2/2015 4:08,,Eastern Time (US & Canada)
567844852135645186,1MisterHandsome,0.617,,0,Emirates,"Some rd party service known as EZEE flights. A man, who confirmed he was born in India, told me his name was Steve Wilson.",0,,17/2/2015 16:35,,Atlantic Time (Canada)
570256052966395906,user47,1,Customer Service Issue,1,Lufthansa,"Hey, friends. When I phone the A-list number your IVR hangs up on me. Multiple times. Not sure how to proceed?",0,,24/2/2015 8:16,"Lee's Summit, MO, @CityOfLS",Central Time (US & Canada)
570024409630515202,bbuck22,1,,,Qatar Airways,I sent email to customer.relations.com. Will this work?,0,,23/2/2015 16:56,"Las Vegas, NV",Pacific Time (US & Canada)
568241156347305984,itzryyo,0.6999,,,Singapore Airlines,"btw, her name was Samantha and she won over everyone on the flight",0,"[0.0, 0.0]",18/2/2015 18:50,,Eastern Time (US & Canada)
570087510941962241,H00SIERB0Y,1,Cancelled Flight,1,Qantas,flight veers off icy runway at . Most DFW flights Cancelled Flighted Mon http://t.co/QpOWnuv figures right?,0,,23/2/2015 21:07,,Arizona
568981498046623744,OneDNP,1,,,Lufthansa,Do you still offer discounts on seats for children under ? We would rather put him in a seat than in a lap!,0,,20/2/2015 19:52,"Kentucky, USA",Eastern Time (US & Canada)
569880322487263232,DanaHFreeman,1,Late Flight,1,Emirates,Late Flight crew into #btv last nite delayed todays flt. Will miss connection to #cun. Why do I have to play for hotel tonight in #ewr?,0,,23/2/2015 7:23,"Burlington, Vermont",Eastern Time (US & Canada)
570293142257311744,brittanylinnes,0.7015,,0,Lufthansa,. she needs a wheelchair at the gate for sure. What options does she have?,0,,24/2/2015 10:44,"New York, NY",Eastern Time (US & Canada)
569260189486063616,erw12,1,,,Singapore Airlines,status of flight from MCO to LGA tomorrow?,0,,21/2/2015 14:19,,
567772012735922176,ShiraJudah,1,Damaged Luggage,0.6735,Singapore Airlines,I just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a,0,,17/2/2015 11:46,"Boston, MA",Greenland
569975778953142272,cbratch67,1,Customer Service Issue,1,Qantas,Another customer non service from you. If we waited for you to solve the problem we would miss the funeral. You suck!,0,,23/2/2015 13:43,,
567845953245413376,palmettoblossom,0.6307,,0,Emirates,"amazing flying over , miles on #UnitedAirlines &amp; alliance last year; still got jilted out of status! #moneyelsewhere",0,,17/2/2015 16:39,,
569286569548320769,luko,1,Flight Attendant Complaints,0.3512,Emirates,you really do have a culture problem. Everyone I tried to work with blamed someone else or told me how they're short staffed,1,,21/2/2015 16:04,Pittsburgh,Quito
569499788934291456,thowelliv,1,Cancelled Flight,1,Lufthansa,I start a new job tomorrow &amp; you Cancelled Flight my flight ( BWI-LAX) and you really can't get me on another flight today ?!,0,,22/2/2015 6:11,Baltimore,Central Time (US & Canada)
569249493264289793,PalenMcDermott,1,,,Emirates,this flight has been amazing. This is the best flight I have ever been on I am not kidding. Service is INCREDIBLE!,0,,21/2/2015 13:37,,Eastern Time (US & Canada)
568594646168948736,Danlarsonmpls,1,Can't Tell,0.6635,Qatar Airways,thank you for continuing to be the worst airline out. Didn't need that extra hour of sleep after hours of travel anyway,0,,19/2/2015 18:15,Twin Cities,
569859213331189760,scottychadwick,1,Late Flight,0.6799,Emirates,day of this Saga maybe they'll finally make it home.Intentional or not it not gonna get them back there vacation days #badservice,0,,23/2/2015 5:59,,Eastern Time (US & Canada)
568885556718907392,divvashi,0.6610000000000000,,0,Emirates,yes! I'll be sending an email to customer service today.,0,,20/2/2015 13:31,,Eastern Time (US & Canada)
569906117100351493,Bank1960,1,Customer Service Issue,1,Qantas,"So much for Status, EP and . million miles. Revenue First class ticket and Im sitting in Coach thanks your rude CS staff",0,,23/2/2015 9:06,,
568641342869544960,anewyorkminich,0.3548,,0,Singapore Airlines,you don't remember our date Monday night back to NYC? #heartbroken,0,,19/2/2015 21:20,manhattan. ,
568976619089620992,callmekaitxo,0.6899,Customer Service Issue,0.6899,Emirates,I'm try to upgrade my seats to first class but the wait time on the phone is minutes... can you help?,1,,20/2/2015 19:32,O H I O,Arizona
568829852721106944,pkneis0414,1,Bad Flight,0.6342,Lufthansa,very frustrated. Bought early bird at :am on day tickets were released and got mid-B ticket. Spend $ for nothing,0,,20/2/2015 9:49,,
569143915405651968,MissMollyAas,1,Late Flight,0.3511,Qatar Airways,so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!,0,,21/2/2015 6:37,"phoenix, AZ",Arizona
568618050745864192,PeterSanto29,1,Late Flight,1,Lufthansa,Another delay. Wow,0,,19/2/2015 19:48,"boston, ma",Central Time (US & Canada)
570257935911096320,towbinator,0.6725,,,Qantas,I'm sure they did. It's certainly chilly back East today!,0,,24/2/2015 8:24,United States of America,Eastern Time (US & Canada)
568853588858023936,islandershf,0.7018,Late Flight,0.7018,Singapore Airlines,what is the reason for the delay,0,,20/2/2015 11:23,,Eastern Time (US & Canada)
568640650129731585,anewyorkminich,0.68,,,Singapore Airlines,ugh always know a way to my heart,0,,19/2/2015 21:17,manhattan. ,
569641676244791296,cwalshnews,1,Flight Attendant Complaints,0.6654,Qantas,why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,0,,22/2/2015 15:35,,Pacific Time (US & Canada)
568491460250742784,TheMikeSindt,0.6701,Can't Tell,0.6701,Qatar Airways,is probably losing a family of world travelers as customers due to broken processes. I hope you can fix it,0,,19/2/2015 11:25,"Scottsdale, AZ",
568911851674836992,HCtwo,1,Lost Luggage,0.6842,Singapore Airlines,"looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats",0,,20/2/2015 15:15,The City of New York,Eastern Time (US & Canada)
568072958821990400,tbat08,1,,,Lufthansa,pleasantly surprised to be boarding my flight on time this morning at . Good job!,0,,18/2/2015 7:42,"Nashville, tn ",Central Time (US & Canada)
570028083606122497,LSlay19,1,,,Qantas,"thanks, me too",0,,23/2/2015 17:11,"NC by day, DC by night....",Quito
569885605401915392,Bossman1908,0.6906,,0,Qantas,"I sent you a DM, can you please help.",0,,23/2/2015 7:44,Liverpool,
570270166166183936,ElaineBBfan,0.67,,0,Lufthansa,Any idea when the winter advisory will be posted for ATL for tomorrow (/)?? I'd rather get to PHL tonight.,0,,24/2/2015 9:12,"Boston, Atlanta, or in-flight",Atlantic Time (Canada)
568442965661761536,kzone7,1,,,Singapore Airlines,That's why I love JetBlue! #truebluememberlife,0,,19/2/2015 8:12,"Long Island, NY",Eastern Time (US & Canada)
569660461601447936,Npatel3297,1,Customer Service Issue,0.3542,Emirates,thanks for making everyone wait in the dark for an hour while Newark tries to figure out which gate to go to. #incompetence,1,,22/2/2015 16:50,,
569698949474291713,DJKHacker,1,Late Flight,0.6565,Emirates,many people on Ua are going to miss connections due to long wait time in SFO tarmac. Seriously u can't find an empty gate?,0,,22/2/2015 19:23,"Palo Alto, CA",Pacific Time (US & Canada)
569666011147821057,AristidesPN,1,Can't Tell,0.3704,Singapore Airlines,well but for now the only thng we can do is wait for someone to explain us the situation with responsibility http://t.co/MLJaCpmch,0,,22/2/2015 17:12,"ÜT: 18.463449,-70.003608",Quito
570234625848696833,AmieHCrawford,0.6917,,0,Qantas,yes I do I am traveling to Marsh Harbor,0,,24/2/2015 6:51,"Boston, MA",Eastern Time (US & Canada)
567698031081160704,MarkKersten,1,Customer Service Issue,0.6963,Qatar Airways,. we have no choice but to pay another $ to go to the airport in the hopes that we will be treated better by a rep.,0,,17/2/2015 6:52,"London, UK",Quito
570239297456091136,BlackeyeBandit,0.6623,,0,Singapore Airlines,just leave certain things to the kids.,0,,24/2/2015 7:10,l be where l'm at,London
569931787398303744,pornobobbie,1,,,Qantas,THANK YOU FOR ALL THE HELP! :P You guys are the best. #americanairlines #americanair,0,,23/2/2015 10:48,"ÜT: 37.77581,-122.419796",Pacific Time (US & Canada)
568992314296819712,KoolieAshSays,0.662,Flight Booking Problems,0.662,Singapore Airlines,why won't the site let me book tickets for nov for jfk to kin?,0,"[40.88539964, -73.85658056]",20/2/2015 20:35,"ÜT: 17.9889591,-76.7712636",Pacific Time (US & Canada)
568533394402861056,haskinsmindy,1,,,Qatar Airways,can I bring a copy or photo of my baby's birth certificate for the flight? I feel uncomfortable traveling with the real thing.,0,,19/2/2015 14:11,"Phoenix, AZ, USA",Pacific Time (US & Canada)
569229785500680192,aaronkurlander,1,Cancelled Flight,0.6452,EgyptAir,"why Cancelled Flight flight VX? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",0,,21/2/2015 12:18,"New York, NY",Eastern Time (US & Canada)
568942857123336193,pax7877,1,,,Lufthansa,Ahah That is why I love SW(^^),0,,20/2/2015 17:18,,Hawaii
569980415919853569,franciscogonima,1,Can't Tell,0.6660000000000000,Emirates,I used to be a committed #ContinentalAirlines flyer until merger. I remember now why I switched to #CommunicationFail,0,"[39.85790482, -104.67039013]",23/2/2015 14:01,"San Antonio, Texas",Central Time (US & Canada)
569974705811107840,kanne822,0.6438,,0,Qantas,it was,0,,23/2/2015 13:38,"Gilbert, AZ",Arizona
569587157574135808,danihampton,0.6888,Bad Flight,0.3499,Lufthansa,"&lt; &lt; RT ! Sorry to hear about the WiFi connection, Dani. Please DM us your conf # so we can help you. Thanks!",0,,22/2/2015 11:58,,Arizona
569881453842042880,MeeestarCoke,1,Customer Service Issue,1,Qantas,I did set up notifications through AA &amp; Us airways. still nothing,0,,23/2/2015 7:28,BK,
568542819788451841,jebus51881,1,,,Singapore Airlines,"st flight of the morning, flying with a toddler. Will the plane be heated to a comfortable temp before boarding starts. #ItsCold",0,,19/2/2015 14:49,"South Park, Pa",
569760267485122560,JackieSeigel,1,Late Flight,0.6660000000000000,Qatar Airways,pls get me back to Tallahassee:( no one should ever have to be stranded in Gainesville for this long,0,,22/2/2015 23:26,,Central Time (US & Canada)
569250085516681216,mcleanrs,1,,,Lufthansa,"I know where that is! Alas I live far, far away now. #Books",0,,21/2/2015 13:39,"Provo, Utah",Pacific Time (US & Canada)
568629385105793024,SSal,0.6742,,0,EgyptAir,help. I was On Flight from JKF tonight. seat C left portfolio. Need it back!!,0,,19/2/2015 20:33,"Dutchess County, NY",Eastern Time (US & Canada)
569903376583913472,The_BlueAnchor,0.6882,,,Qatar Airways,&amp; DFW to PSP thank you!,0,,23/2/2015 8:55,"Dallas, TX",Central Time (US & Canada)
568585356586586113,Salem_Eways,1,,,Lufthansa,Jason () at Gate # in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,0,,19/2/2015 17:38,,
570292715444965377,alicizzle,0.6551,Cancelled Flight,0.3331,Qantas,narrowly made standby...lots of snags this trip!,0,,24/2/2015 10:42,MiniApple(s),
569644766779936768,dailydebs,1,Late Flight,0.6563,Qatar Airways,not Cancelled Flightling # because you don't want to put us in a hotel for night is our guess,0,,22/2/2015 15:47,Indiana!,
568894687911632896,ThomRegan,1,Lost Luggage,0.6756,Lufthansa,I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.,0,,20/2/2015 14:07,"USA, USA!",Eastern Time (US & Canada)
568830614289252352,LRuns4Cupcakes,1,,,Emirates,DM sent.,0,,20/2/2015 9:52,NY,
570185364746461184,CampOwl,1,Customer Service Issue,0.3443,Qantas,re-staff and commence new policies because your industry is so embarrassed by you.,0,,24/2/2015 3:35,Mitten,Guam
569740739912949760,kathtrn,1,Flight Attendant Complaints,0.359,Qantas,MY FLIGHT # OUT OF CLL @ WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT,0,,22/2/2015 22:09,,
568895164577685504,GEOFFWOAD69,1,,,Lufthansa,LACMA on Fairfax.,0,,20/2/2015 14:09,,
569347125575725057,kaylariley03,1,Cancelled Flight,0.6735,Lufthansa,been waiting for minutes on hold because yall Cancelled Flightled my return flight. Answer the phone!!!,0,,21/2/2015 20:05,,Eastern Time (US & Canada)
570042296357539840,gcollingwood,1,,,Qantas,thanks!,0,,23/2/2015 18:07,"Atlanta, GA USA",
570282347267895296,coromex97,1,Damaged Luggage,1,Lufthansa,I'm so upset that my luggage was damaged and the rude employee at the Laguardia airport didn't help!,0,,24/2/2015 10:01,,
570277811795001344,ch00bee,1,Bad Flight,0.6842,Singapore Airlines,your wifi is a lie and i hate you,0,,24/2/2015 9:43,,Atlantic Time (Canada)
570128633957736448,blueswingpark,1,Lost Luggage,1,Qantas,"after losing my bags for days&amp;charging me $ to""arrange pick up""in argentina,claiming tollfree: won't reimburse me. Help!",0,,23/2/2015 23:50,san francisco califorania,Pacific Time (US & Canada)
569612307363266560,melmadetoday,1,Customer Service Issue,1,Qantas,not sure why I would bother when the agent at the airport didnt help &amp; nobody on phone would. Ticket Cancelled Flightled for no reason.,0,,22/2/2015 13:38,In the kitchen,
568420497563598848,yippersNY,1,Customer Service Issue,1,Singapore Airlines,I have been on phone with rep for over min and was transferred after asking not to be. She was the worse rep I ever had,0,,19/2/2015 6:43,,
569180531742486528,Shivener,1,Customer Service Issue,0.6545,Lufthansa,"On hold over hrs and got cutoff !Cancelled Flightled my flight, now can't get to booked cruise in Florida! Terrible customer service!",0,,21/2/2015 9:03,,Quito
568800246433775617,Sinatra1979,1,,,Lufthansa,Thank You. We'll be in touch! #MoveAboutTheCountry,0,,20/2/2015 7:52,Ohio (by way of Nebraska),Eastern Time (US & Canada)
568502112457510912,annieshgupta,1,,,Qatar Airways,"wanted to connect to discuss sponsorship opportunities with http://t.co/qXedzvhh, silicon valleys only day film festival",0,"[0.0, 0.0]",19/2/2015 12:07,Pune,Hawaii
569931716049154051,roxymtjoy,1,,,Emirates,counter agents at RDU deserve a medal. #thankyou,0,,23/2/2015 10:48,Pittsburgh area,Eastern Time (US & Canada)
569838589879685120,bartellpeter,1,Damaged Luggage,0.5193,Qantas,how do I see your report team?,0,,23/2/2015 4:38,,
568140724618686464,CureFoodAllergy,0.6624,,0,Singapore Airlines,order (/),1,,18/2/2015 12:11,Boston,Eastern Time (US & Canada)
568526386249351168,AgrippaInTheAir,1,Can't Tell,0.6682,Emirates,"Club DEN, East or West, both are disgusting. http://t.co/XijYrPsLZK",0,,19/2/2015 13:43,,
568796551394549760,YourKindofSalad,1,Flight Attendant Complaints,0.3541,Qatar Airways,I respect the stress of a merger but one rep to reschedule/replane ppl who are already Late Flight? #youcandobetter,0,,20/2/2015 7:37,Cincinnati,Quito
569154129362186240,cwgreiner,1,Cancelled Flight,1,Lufthansa,my flight is Cancelled Flightled due to weather. What next ?,0,,21/2/2015 7:18,,
569920760522764288,chefpaulcia,1,Late Flight,1,Emirates,u would not be able to rebook me to get home any sooner than a now hr delayed flight. #linesforever #customerservice #fail #again,0,,23/2/2015 10:04,,Central Time (US & Canada)
568274949275824128,ContentFac,1,Customer Service Issue,0.6642,Qatar Airways,"Been dealing w/ to solve the probs your team created. Your Manch, NH staff is clearly your C-team, btw. #NotEvenJV",0,,18/2/2015 21:04,"Pittsburgh, PA",Eastern Time (US & Canada)
570025681062633472,lizzybethc,1,,,Qantas,"the dinner and called me ""hon"". Not the service I would expect from st class. #disappointed",0,,23/2/2015 17:01,"Seattle, WA",America/Los_Angeles
569040346262282241,welshlinds,0.6872,,0,Qatar Airways,"landed at Phoenix, but we had to board a flight quickly to Vegas so no time at the airport. What now?",0,,20/2/2015 23:46,,
568827568973066240,Bkgirl_VSL,0.6719,,,Singapore Airlines,totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuXDBfd,0,,20/2/2015 9:40,"Brooklyn, NY",
569305113589714944,TheNotoriousLEX,0.6743,,0,EgyptAir,Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,0,,21/2/2015 17:18,Chicago ,Central Time (US & Canada)
569508903735545857,throthra,0.6989,Customer Service Issue,0.6989,Emirates,apparently sleeping in B terminal wasn't the worst situation. Someone told other UA passengers they had to sleep at baggage claim.,0,,22/2/2015 6:47,,
569223447005433856,Tyler226,1,,,Lufthansa,Left my computer on the plane. Two weeks Late Flightr they found it and sent it to me. #greatservice. #happy #customer,1,,21/2/2015 11:53,"Beverly Hills, CA 90212",Pacific Time (US & Canada)
569703263467126784,Matt_Fiorello,1,Can't Tell,0.6322,Qantas,better do the right thing and take care of or els you're losing business!!!!,0,,22/2/2015 19:40,,Quito
569767473525862400,Immafun12,0.6922,,,Lufthansa,"#DestinationDragons Scavenger Hunt Vegas, BE READY!!! http://t.co/vHgkiTzSaw",0,,22/2/2015 23:55,Oregon,Alaska
569973034880098304,skadott,1,Customer Service Issue,1,Qantas,"the best is your message saying to use website and your website is saying you need to call. If you don't answer, #hardtodo",0,,23/2/2015 13:32,"san marcos,ca",
569800909942886400,cerbederb,1,Customer Service Issue,1,Qantas,love how you can't get an agent on the phone and the automated system hangs up on you,0,,23/2/2015 2:08,,
569284223590232064,ColDigu,1,Cancelled Flight,0.631,Qatar Airways,won't even refund for a flight they Cancelled Flightled #horriblecustomerservice,0,,21/2/2015 15:55,"New York, NY",
567900433542488064,ColeyGirouard,1,Cancelled Flight,1,Lufthansa,"I am scheduled for the morning, days after the fact, yes..not sure why my evening flight was the only one Cancelled Flightled",0,,17/2/2015 20:16,Washington D.C.,Atlantic Time (Canada)
570257317859610624,crook_justin,1,longlines,0.6835,Lufthansa,flight FLL to ATL. My wife traveling with infant. Line to check baggage people long due to your computer system crash,0,,24/2/2015 8:21,Fort Lauderdale,
568519360953716736,MikeWJZ,1,,,Lufthansa,Pres/CEO Gary Kelly at #TheRoFo addressing of his BWI based employees. http://t.co/OIuqtTZ,1,"[39.28859449, -76.61832385]",19/2/2015 13:15,schuhm@wjz.com,Eastern Time (US & Canada)
569711632991047680,scottychadwick,1,Late Flight,0.6772,Emirates,yea they been booked on next avalible flights since sat am. And when time comes no plane nd day of work missed #hotelliving,0,,22/2/2015 20:13,,Eastern Time (US & Canada)
568182544124014592,edgarsantana,1,Lost Luggage,0.8436,Singapore Airlines,I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail,0,,18/2/2015 14:57,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada)
568452676452806656,0504Traveller,0.6837,,,EgyptAir,Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/SfjDuahxZ by,0,,19/2/2015 8:50,,Central Time (US & Canada)
570000760035024896,jasemccarty,0.6701,Late Flight,0.6701,Qatar Airways,as far as being delayed goes Looks like tailwinds are going to make up for it. Good news!,0,,23/2/2015 15:22,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
567719005713334276,Champa24,1,Bad Flight,0.3476,Qatar Airways,great job today In ruining people's vacation. Thanks to your incompetent pilot and staff we have all now missed our flights,0,,17/2/2015 8:15,,
569905773276307457,acnewsguy,1,Lost Luggage,0.6735,Qatar Airways,Another dead end. They only handle AA L&amp;F. They gave me the same failed # I already had. --() VM full. #lost,0,,23/2/2015 9:04,"New Haven, CT",Mountain Time (US & Canada)
568778028773347329,jefftang1975,1,Customer Service Issue,0.6923,Emirates,I need assistance with pulling your agents' heads out of their asses,0,,20/2/2015 6:23,,Pacific Time (US & Canada)
570084200235335680,worldwideweg,1,Customer Service Issue,0.6452,Qatar Airways,"I open the credit card and earn ,+ miles, and you wont' credit the miles to my account to restore the forfeited miles",0,,23/2/2015 20:53,,
568410282298621952,chrisacoote,1,Damaged Luggage,0.6868,Qatar Airways,"I thought about moving a lot of business over too, but first impressions count.. Glad it was miles and not cash.",0,,19/2/2015 6:02,"West London, UK",
569957240960094209,medictom,1,Can't Tell,0.6919,Emirates,Not a happy flyer. UA flight from SFO to Cleveland. Sunday /. Stay tuned for blog article from http://t.co/VdFdODqVGx,0,,23/2/2015 12:29,"Brunswick, Ohio",Eastern Time (US & Canada)
569669669948424192,georgetietjen,0.6298,,,Qantas,I did hear a last call for boarding of this flight when I was at JFK a few hours ago. good luck w/flights!,0,,22/2/2015 17:26,,
569307047285690369,majacgray,0.6571,Flight Booking Problems,0.3399,Emirates,"Well, to the degree that he could... Just to know, after this experience I'm Cancelled Flighting my miles card. Thank god for",0,,21/2/2015 17:25,"Brooklyn, NY",Eastern Time (US & Canada)
569589955837628416,MysticlyClear,1,,,Lufthansa,I heard a rumor flight was Cancelled Flightled. Is this true?,0,,22/2/2015 12:10,Texas,Mountain Time (US & Canada)
569555072067051520,countryguyusa,1,longlines,1,Qatar Airways,minutes and moved two feet in BZE. http://t.co/AwGjkjIIac,0,,22/2/2015 9:51,World,Eastern Time (US & Canada)
567861975419457537,JackieFerrari3,1,,,Emirates,and they were traveling as guests of a mileage plus member using that members miles. Great customer service.,0,,17/2/2015 17:43,Irvine,
567765558393700352,AndrewBarco1,0.6526,Late Flight,0.3579,Emirates,I just need to get to RIC tonight. I've been in EWR for hrs now.,0,,17/2/2015 11:20,Usually in a plane,Eastern Time (US & Canada)
569364189753544705,bta7,1,,,Qatar Airways,in a few weeks,0,,21/2/2015 21:12,"Wauwatosa, WI ",Central Time (US & Canada)
569162600237236224,Zortrium0,1,Flight Booking Problems,0.6774,Emirates,site errored out at last step of changing award. Now can't even pull up reservation. minute wait time. Thanks !,0,,21/2/2015 7:51,,Atlantic Time (Canada)
568814251311288320,nanceebing,0.648,,,Qatar Airways,thanks is there a beareavement discount anymore or not should I just book online,0,,20/2/2015 8:47,south beach/ LA / NC,Eastern Time (US & Canada)
567919301732098048,edraluk,0.6722,Bad Flight,0.3364,Emirates,dang... I thought I was in a teleportation device! Ua,0,,17/2/2015 21:31,"Brooklyn, New York",Eastern Time (US & Canada)
568775130505207809,NYYash,1,Can't Tell,1,Singapore Airlines,"Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",0,,20/2/2015 6:12,"New York City, NY",Atlantic Time (Canada)
568806118660673536,katieclaytonn,1,Can't Tell,0.3404,Emirates,"yea, a refund. Your airline ruined our trip.",0,,20/2/2015 8:15,,Central Time (US & Canada)
570291091204919297,pinkgolftees,0.6593,,0,Qatar Airways,that is certainly not the impression she's under.,0,,24/2/2015 10:36,"Denver, CO",Mountain Time (US & Canada)
568531187481706496,livvyports16,1,,,Lufthansa,is there any way me &amp; my best friend could get tickets to #DestinationDragons ? they mean everything in the world to us.,1,,19/2/2015 14:02,,
568527393754738688,ada_dog,1,,,Emirates,can i go #GolfUnited,0,,19/2/2015 13:47,,
569674294411669504,galen_emery,0.6991,Flight Booking Problems,0.6991,Qantas,"looks like I have. Best I can hope for I guess. It's on us air, so I don't think I'll get miles on Alaska. Which sucks.",0,,22/2/2015 17:45,"Seattle, WA",Pacific Time (US & Canada)
569675668524441600,BradMcMorris,1,,,Lufthansa,want go from New Orleans houston see my dad at md anderson can you help me out,0,,22/2/2015 17:50,"Colyell, Louisiana",Central Time (US & Canada)
568160713170149376,Jeffrey_Hurley,0.6705,,0,Qatar Airways,thanks for giving away my seat. Another fine job! http://t.co/ribqrCYd,0,"[35.22123472, -80.93287633]",18/2/2015 13:30,"Winston Salem, NC",Eastern Time (US & Canada)
570252044528959488,MyCustoAdvocate,1,,,Singapore Airlines,Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjnHwNaC we negotiate resolutions for You!,0,,24/2/2015 8:00,"Miami, New York, Boston",
568964945259466752,farms122,0.6596,,,Singapore Airlines,thanks!!,0,,20/2/2015 18:46,,Eastern Time (US & Canada)
569960248548593665,RI_Mom,1,Bad Flight,0.7093,Lufthansa,why do you let one person board with early bird and save seats for entire party? #notcool #flight,0,,23/2/2015 12:41,,Eastern Time (US & Canada)
569271561481531392,BekeAbe,0.6651,,0,Emirates,can I get your service desk # at IAD?,0,,21/2/2015 15:04,Gooner,Eastern Time (US & Canada)
570244951914782721,PaulParz,0.6429,,0,Singapore Airlines,"you don't need to cut services, charge more and give a better flying experience. That's why I use jet blue in the first place",0,,24/2/2015 7:32,,
568558887290441728,superhilarious,1,Bad Flight,0.6990000000000000,Singapore Airlines,:/ he was trying to take stuff from the under the seat in front of him and bugging out throughout the flight. Didn't feel safe.,0,,19/2/2015 15:52,,Central Time (US & Canada)
569982023667838979,Soldier_Gomez,1,,,Lufthansa,How many tickets are left?,0,,23/2/2015 14:07,Las Vegas,Arizona
568392783922372608,quackling,0.6871,,,EgyptAir,that doesn't look to fat to me! It looks yummy!,0,,19/2/2015 4:52,"Birmingham, Michigan",
570079755560595456,SarahFoglia,0.6648,Cancelled Flight,0.6648,Qantas,My sister just received a call that her trip Wednesday (flts /) was Cancelled Flightled and resched to next day. Why?,0,,23/2/2015 20:36,"Tampa, Florida",Quito
569607661655715841,0veranalyser,1,Cancelled Flight,1,Qantas,"flights been Cancelled Flightled, can't get through to the desk and nothing showing online under my reservation - what do I do?",0,,22/2/2015 13:20,,Perth
569608141689753600,jakejrssherry,1,Customer Service Issue,1,Qatar Airways,the ads on your phone systems when waiting for a rep is the most annoying thing ever especially when waiting for over mins...,0,,22/2/2015 13:22,,Atlantic Time (Canada)
568795139512127488,JayRockerz,1,,,EgyptAir,. They were very understanding and helped me out. Thx! #Comps,0,,20/2/2015 7:31,"39.149054,  -77.273589",Eastern Time (US & Canada)
569621047353450496,JunkyardFiegs,1,Late Flight,1,Singapore Airlines,Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,0,"[42.40805407, -88.62699707]",22/2/2015 14:13,,Central Time (US & Canada)
569729072697352192,CourtneyyKay,1,Customer Service Issue,0.6533,Qatar Airways,it still says that I can't check into my flight because the information is incorrect but everything is entered correctly,0,,22/2/2015 21:22,Michigan ➡️ Florida,Eastern Time (US & Canada)
569177868221202432,jaredmooreski,1,,,Singapore Airlines,ok thank you for the quick response JetBlue still the best comp,0,,21/2/2015 8:52,,
569595595754639360,SchrierCar,1,Customer Service Issue,0.648,Qantas,"no hold times, just disconnections. There is no excuse for that",0,,22/2/2015 12:32,,
568539903979446272,TyMcNeely,1,Customer Service Issue,0.68,Lufthansa,"Problem is, I wasn't issued a position until today at the gate. And no option to upgrade. Not good when you're '.",0,,19/2/2015 14:37,"Austin, TX",Central Time (US & Canada)
570236690637459456,JohnCFitness,1,,,Qantas,simply amazing. Smiles for miles.Thank u for my upgrade tomorrow for ORD.We are spending a lot of time together next few weeks!,0,,24/2/2015 6:59,World Wide.,Pacific Time (US & Canada)
570203037823836160,eatmyshorts2263,1,Can't Tell,0.6617,Qatar Airways,"two broken airplanes, two days Late Flightr and I'm stranded after a funeral and missing out on my last semester of #college.",0,,24/2/2015 4:46,Carmen SanDiego,Eastern Time (US & Canada)
567855788699607040,unpredictaylor,0.6429,,0,Qatar Airways,I just hope that pilot had a good day off,0,,17/2/2015 17:19,,Atlantic Time (Canada)
